show_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
s4264,s7214,s4587,s6514,s6515,s8002,s5968,s7624,s4400,s3624,s8030,s1442,s5674,s2697,s4715,s8455,s2425,s3371,s245,s2493,s6532
s4265,s8458,s2398,s7352,s1083,s7944,s3219,s6292,s3664,s5576,s7558,s6314,s1727,s5194,s6981,s2156,s6824,s3012,s3185,s1639,s934
s4266,s3285,s4914,s1324,s6046,s2363,s903,s5354,s7288,s7312,s2893,s2294,s4921,s7633,s2234,s3088,s3194,s6296,s252,s1504,s6508
s4267,s959,s2663,s7835,s8487,s6026,s453,s4220,s3421,s8136,s1985,s532,s72,s2894,s94,s2423,s1620,s1041,s8504,s626,s996
s4268,s6065,s2705,s6357,s6185,s2709,s4439,s3964,s5468,s8664,s7358,s1652,s1308,s4841,s3263,s3783,s2717,s1424,s8339,s4004,s8572
s4269,s87,s1773,s6957,s5664,s6,s2163,s1796,s2324,s292,s8263,s8090,s6977,s1705,s7026,s7995,s478,s1223,s8124,s1260,s1888
s4270,s7281,s5355,s8323,s655,s7402,s2437,s6960,s7335,s1736,s5427,s2027,s8774,s4614,s1921,s2287,s6229,s1632,s3855,s6795,s2177
s4271,s3751,s4244,s5344,s1306,s8101,s494,s4880,s5596,s3987,s5670,s7088,s4389,s340,s4709,s8783,s8336,s1968,s7769,s5782,s1176
s4272,s1885,s1942,s2324,s3844,s2,s2288,s4434,s2709,s3369,s4210,s6442,s5378,s4038,s2978,s2431,s4109,s7349,s906,s3126,s6380
s4273,s2235,s8592,s4393,s5394,s340,s5670,s7826,s6523,s3671,s288,s7322,s8101,s2468,s7664,s3003,s7365,s6403,s1842,s7970,s4389
s4274,s5717,s3271,s1059,s925,s5151,s8213,s3614,s5352,s5368,s3583,s1112,s1023,s7357,s13,s2791,s8207,s618,s8195,s5546,s4410
s4275,s613,s2778,s6053,s6381,s2102,s6290,s7073,s1335,s3324,s1041,s450,s1483,s2517,s1949,s5988,s6606,s3300,s346,s4708,s2436
s4276,s5173,s449,s2048,s5085,s1407,s6346,s6163,s6138,s1678,s1417,s3926,s3630,s894,s723,s4858,s1716,s1487,s100,s3849,s5790
s4277,s6560,s8241,s8321,s626,s7188,s3374,s5456,s2029,s8553,s3156,s2104,s6819,s8027,s7913,s5009,s5754,s5683,s4014,s3571,s399
s4278,s6413,s7200,s4519,s6412,s1817,s4625,s2769,s1765,s1874,s1027,s458,s4599,s7968,s1241,s972,s5901,s6211,s1834,s1562,s1490
s4279,s6508,s8462,s7781,s440,s2557,s3642,s6701,s2796,s2980,s3015,s7775,s625,s7985,s3297,s5130,s1569,s1557,s4353,s7084,s294
s4280,s5179,s4470,s3737,s7072,s4218,s1012,s2689,s3875,s8488,s6246,s5752,s5382,s3315,s3074,s7190,s1889,s2966,s2492,s2206,s2607
s4281,s6297,s85,s2812,s5527,s3521,s8281,s4958,s2941,s4079,s413,s3026,s478,s8529,s5260,s6984,s883,s3426,s3643,s1391,s4206
s4282,s7016,s6734,s2634,s27,s6324,s4402,s6499,s1285,s7287,s3789,s4585,s8245,s6061,s5575,s6696,s2490,s824,s4457,s2577,s6078
s4283,s6736,s6739,s5847,s2411,s6052,s830,s6018,s7593,s299,s1512,s2566,s950,s6272,s4651,s3625,s7925,s7928,s4391,s5764,s4699
s4285,s6668,s4378,s3092,s3150,s7657,s8231,s1503,s4933,s5523,s6312,s5700,s5122,s3851,s6821,s6120,s8537,s8525,s3544,s5929,s5378
s4286,s2,s3814,s3765,s3190,s6290,s2134,s6174,s2622,s2874,s2841,s8343,s2272,s5982,s818,s322,s1271,s8023,s5447,s6692,s1436
s4287,s5663,s6298,s3404,s8656,s3070,s4734,s4743,s3085,s1682,s6791,s4949,s3177,s6193,s2595,s3351,s6862,s7467,s5817,s3198,s6055
s4288,s2590,s2480,s7265,s329,s8701,s5066,s8303,s6297,s6404,s7820,s4738,s7794,s430,s8239,s4175,s6811,s8169,s4627,s7970,s732
s4289,s5074,s994,s2920,s2741,s2848,s4036,s220,s1634,s3141,s414,s1448,s2733,s1802,s8581,s3455,s2515,s1085,s6247,s1453,s7271
s4290,s5036,s5737,s6235,s217,s531,s86,s2808,s1169,s3405,s2764,s4471,s2011,s7402,s2097,s8613,s5471,s88,s7709,s3086,s721
s4291,s2011,s5036,s1894,s4475,s4479,s2319,s1246,s4385,s3006,s2903,s2789,s5139,s2642,s8146,s7232,s4153,s24,s7197,s99,s8272
s4292,s7364,s3102,s6519,s3416,s1479,s3567,s7268,s4734,s2053,s3686,s3802,s8270,s5546,s6378,s1763,s2420,s5065,s1677,s1840,s8404
s4293,s2581,s3926,s2742,s1114,s6842,s1977,s699,s2767,s8175,s8632,s3062,s2980,s227,s2366,s5258,s5872,s4705,s352,s8386,s7322
s4294,s5907,s5476,s7359,s174,s7655,s4116,s2221,s8322,s2834,s850,s6502,s2087,s3907,s6507,s500,s2311,s654,s5900,s2694,s3592
s4295,s5208,s8688,s3555,s931,s3583,s1949,s150,s3752,s2702,s4410,s925,s8373,s6058,s6280,s3918,s8180,s1677,s5206,s7186,s8786
s4296,s6904,s4493,s566,s2208,s6617,s1958,s4796,s1903,s6200,s7058,s8116,s4015,s1049,s6565,s854,s4312,s962,s5752,s2012,s6113
s4297,s5013,s3477,s2791,s1683,s6382,s25,s5295,s3016,s2734,s2334,s7854,s8400,s308,s1031,s7828,s5806,s4347,s1870,s2904,s2816
s4298,s7256,s3957,s5136,s4107,s5647,s7896,s6126,s1900,s7914,s5558,s6983,s2230,s7759,s847,s6352,s1981,s417,s251,s3553,s1784
s4299,s851,s852,s853,s8737,s3437,s1413,s7663,s4976,s7063,s7966,s569,s4248,s4241,s654,s7332,s6966,s1230,s5907,s1182,s4399
s4300,s2069,s727,s4301,s3146,s4895,s4547,s8012,s2102,s7335,s1644,s8141,s1290,s6503,s2625,s3604,s4078,s2867,s2631,s7808,s8282
s4301,s4302,s6150,s69,s1518,s7655,s4300,s3574,s4259,s4828,s2171,s7569,s244,s7011,s5741,s6207,s506,s4638,s7658,s2069,s8728
s4302,s4301,s6476,s1518,s2385,s3574,s69,s3146,s2633,s7011,s1437,s7335,s7622,s8012,s2867,s4638,s506,s7663,s6840,s2162,s8369
s4303,s1846,s198,s2349,s2678,s849,s4114,s186,s1349,s711,s660,s1247,s5709,s7881,s2806,s7963,s4819,s7827,s5890,s8630,s3133
s4304,s3008,s468,s6513,s5221,s7215,s5480,s7703,s2466,s8409,s666,s6847,s6998,s5195,s6467,s1908,s1327,s2485,s6701,s6218,s5203
s4305,s3463,s3641,s3691,s7874,s692,s5874,s1873,s8453,s5369,s8779,s3405,s3343,s2484,s2227,s267,s4780,s2435,s3446,s1972,s5032
s4306,s7687,s6306,s6682,s6089,s6531,s1525,s118,s7341,s6337,s6560,s8346,s1991,s2836,s3042,s1993,s7268,s1937,s5918,s8043,s3872
s4307,s2930,s1746,s7804,s4661,s1146,s3252,s5329,s8789,s7195,s1429,s8504,s8178,s6586,s4236,s2219,s7186,s3139,s907,s6371,s4250
s4308,s5860,s4026,s5608,s3694,s360,s2119,s4149,s3106,s6907,s3962,s7554,s2014,s5788,s7489,s3646,s1865,s7706,s5379,s2140,s2730
s4309,s7325,s3728,s2547,s3208,s94,s3168,s6894,s8245,s7648,s2150,s2884,s5838,s5353,s4043,s6249,s1829,s8288,s7653,s8699,s4123
s4310,s3193,s4058,s1657,s4645,s5065,s2837,s1809,s5043,s1994,s4179,s5513,s2316,s8792,s6714,s4680,s315,s2957,s6078,s8086,s2852
s4311,s1166,s6926,s7029,s2068,s3417,s5958,s8486,s8029,s5516,s4964,s5940,s2218,s8136,s3183,s8436,s161,s626,s8804,s341,s3808
s4312,s2012,s4015,s7293,s2028,s2984,s566,s5828,s6550,s4624,s1545,s1958,s4657,s8163,s4296,s2406,s6643,s7517,s400,s814,s8115
s4313,s5110,s8686,s4053,s4490,s8602,s3270,s1748,s654,s8239,s5097,s1837,s5096,s5753,s2058,s5288,s7381,s6003,s4013,s3403,s1074
s4314,s2640,s6636,s3364,s8337,s728,s6496,s2323,s4675,s1637,s676,s7147,s5196,s710,s5857,s802,s2017,s6684,s7414,s4526,s2494
s4315,s5558,s6421,s8393,s4363,s4921,s3090,s8245,s3056,s5519,s2988,s3184,s2455,s3189,s3363,s1513,s3089,s4154,s8519,s3029,s7650
s4316,s2484,s5665,s7418,s8799,s5285,s8370,s3791,s2065,s8716,s3763,s8656,s5051,s8800,s5588,s6760,s1599,s1803,s4374,s5412,s1536
s4317,s4491,s74,s6829,s7338,s6286,s6830,s3112,s3157,s8455,s6566,s193,s7624,s4551,s2534,s6400,s8803,s8201,s1445,s4916,s7869
s4318,s8599,s5953,s2387,s8598,s5108,s2113,s6671,s7537,s6337,s4215,s7239,s3393,s5923,s6797,s2014,s1404,s3162,s6224,s6236,s5765
s4319,s4045,s2421,s2857,s411,s4978,s8806,s109,s6562,s164,s796,s2005,s5172,s5267,s3190,s2738,s3402,s2531,s1575,s4138,s6194
s4320,s3580,s8084,s3349,s3787,s5184,s1433,s5448,s1427,s751,s836,s3765,s753,s7623,s5287,s5341,s5701,s8786,s7392,s1530,s6568
s4321,s6828,s554,s7780,s6761,s1643,s1538,s673,s5835,s5699,s6047,s5098,s5732,s8095,s1725,s443,s563,s3686,s7685,s4048,s6558
s4322,s1454,s6297,s4808,s2256,s4357,s7076,s6187,s5989,s178,s1967,s3235,s5946,s5297,s6199,s320,s7547,s6643,s6954,s6820,s8171
s4323,s2785,s5023,s4696,s1760,s6043,s1251,s4017,s3240,s5810,s5052,s2823,s2356,s2661,s7336,s7428,s3443,s2448,s6967,s1866,s2801
s4324,s4833,s6829,s6583,s3554,s7244,s8510,s254,s4146,s2082,s2512,s5994,s1709,s1925,s7199,s8044,s8011,s7713,s8673,s6651,s2714
s4325,s7084,s469,s120,s313,s2700,s3015,s496,s4531,s5656,s1186,s958,s306,s4416,s340,s2907,s3921,s7985,s6806,s2253,s2760
s4326,s6186,s7244,s4741,s8713,s2415,s6144,s2524,s5724,s7909,s5484,s8546,s3318,s1707,s8448,s2169,s1360,s5454,s2859,s7158,s3684
s4327,s692,s2723,s5629,s2492,s5032,s3850,s6402,s6491,s4025,s8690,s2423,s505,s3323,s6040,s734,s5556,s1158,s5759,s4951,s4855
s4328,s6025,s2336,s2335,s601,s1632,s4484,s8337,s8077,s4810,s6264,s6224,s6309,s2907,s1693,s2506,s2943,s4144,s323,s4019,s1599
s4329,s1603,s8048,s7164,s3344,s2664,s2265,s1739,s8137,s4840,s8774,s1940,s7537,s2778,s7047,s1539,s2341,s1324,s751,s5728,s191
s4330,s4578,s7080,s6423,s6709,s4381,s2061,s120,s5406,s74,s4888,s4722,s2577,s8589,s3956,s5054,s4415,s189,s6503,s826,s4460
s4331,s4909,s1373,s4409,s2231,s92,s7214,s2284,s6967,s96,s8694,s5169,s2700,s6360,s2815,s3401,s3444,s7981,s3130,s1140,s4627
s4332,s4110,s1858,s8186,s2317,s3366,s3180,s1118,s4407,s5011,s4016,s3280,s2976,s5966,s4523,s2207,s1063,s7041,s5948,s3582,s5681
s4333,s2863,s914,s1727,s5980,s6795,s1032,s7860,s7184,s4962,s4705,s8787,s752,s7511,s5698,s6821,s6815,s6651,s2857,s7040,s7181
s4334,s7336,s49,s5529,s3234,s4421,s554,s7312,s2191,s6193,s7382,s8333,s1770,s8459,s7563,s2658,s4447,s151,s3898,s3478,s78
s4335,s8258,s3120,s1733,s2437,s6374,s4472,s656,s908,s3044,s5838,s8033,s4801,s8545,s5575,s522,s1415,s8104,s7136,s4672,s4924
s4336,s1877,s6485,s4965,s6460,s4179,s2359,s2611,s5291,s1890,s8193,s5388,s5413,s7329,s4193,s4575,s4407,s7307,s2517,s5946,s4438
s4337,s5146,s8375,s6102,s2647,s7163,s7217,s5072,s3284,s3956,s4701,s3262,s3156,s1458,s5652,s4734,s509,s3091,s4160,s2742,s1427
s4338,s1137,s8108,s7358,s3847,s6005,s6264,s2983,s8551,s6508,s4079,s4608,s2678,s2768,s7732,s1494,s693,s164,s4449,s142,s6735
s4339,s2411,s6573,s7646,s1488,s4665,s1199,s3391,s4564,s714,s439,s1975,s201,s6508,s7916,s6913,s7816,s176,s2426,s3867,s5129
s4340,s4023,s5254,s5325,s2511,s2824,s4457,s6793,s2588,s5989,s5730,s7239,s6727,s6193,s7134,s5635,s7763,s1719,s8053,s8052,s8154
s4341,s5785,s7263,s7815,s7105,s8436,s4373,s407,s6943,s8523,s4943,s2529,s3665,s2424,s8596,s3147,s6211,s8170,s3846,s5514,s7811
s4342,s4343,s5472,s1072,s7240,s7698,s5071,s8485,s7262,s3488,s8712,s7641,s3879,s7433,s788,s6453,s8464,s3195,s1498,s3876,s3130
s4343,s7641,s4342,s8793,s5071,s7262,s7083,s4735,s8712,s8661,s3879,s36,s7433,s4679,s4070,s6453,s6843,s3195,s1498,s3876,s1072
s4344,s6468,s1161,s5903,s4533,s6307,s3361,s7553,s149,s2816,s7005,s1424,s6109,s4020,s1226,s5974,s6915,s7476,s7018,s1245,s3484
s4345,s5017,s6798,s6187,s5866,s5138,s1672,s2849,s6967,s5679,s1557,s3230,s6285,s1652,s7935,s4966,s1753,s7723,s5682,s5746,s7378
s4346,s5014,s8166,s1015,s5610,s4343,s6245,s3144,s3243,s1990,s3041,s1471,s3745,s3700,s317,s2075,s532,s5978,s2388,s2373,s496
s4347,s1527,s2245,s5203,s702,s7828,s6581,s36,s3150,s5737,s2075,s5388,s2816,s3406,s142,s2046,s1778,s2873,s6874,s980,s2790
s4348,s6023,s1240,s4046,s5489,s5245,s5651,s1997,s8479,s5062,s7206,s2820,s1580,s1192,s4652,s2495,s8105,s7274,s6265,s8513,s6390
s4350,s8706,s4887,s3958,s4670,s5890,s898,s1641,s5402,s3278,s1696,s465,s3164,s4362,s4394,s3835,s7391,s2684,s706,s4260,s3362
s4351,s6039,s6089,s6535,s479,s1657,s8575,s836,s6147,s228,s902,s5717,s4946,s3382,s355,s8321,s670,s6254,s2897,s2837,s8223
s4352,s3181,s1496,s3444,s110,s335,s439,s6200,s7818,s5215,s6361,s7595,s7937,s716,s736,s822,s607,s5213,s6611,s2822,s1799
s4353,s1243,s8462,s7781,s1610,s5203,s3224,s7775,s330,s7151,s7148,s3162,s2287,s4279,s5357,s3297,s8511,s5130,s6016,s1557,s3230
s4354,s3620,s35,s6273,s7592,s4015,s7111,s5628,s7568,s236,s5300,s3350,s1782,s6414,s8534,s7342,s4005,s6629,s6380,s3194,s1040
s4355,s440,s4795,s865,s6423,s4089,s7635,s3463,s6019,s4668,s8049,s323,s842,s2968,s7458,s6082,s1494,s1039,s5218,s6643,s6115
s4356,s651,s314,s3626,s3605,s2366,s2039,s7432,s737,s1706,s4816,s7183,s748,s3274,s1572,s1791,s4089,s2112,s3939,s2406,s2181
s4357,s3340,s4742,s8101,s4934,s3337,s6056,s2203,s5052,s2686,s5994,s2412,s5752,s7076,s4296,s4478,s6619,s628,s8381,s5781,s2946
s4358,s7401,s6477,s6945,s5470,s4565,s8687,s5476,s6518,s6597,s2516,s5533,s752,s1424,s6378,s7186,s1097,s6382,s353,s8207,s2705
s4359,s6079,s3586,s4089,s6877,s2504,s2989,s6000,s8135,s6104,s4393,s8132,s4561,s1445,s935,s6802,s7886,s3955,s825,s8066,s3327
s4360,s8076,s8075,s8077,s2293,s1402,s5724,s8122,s5181,s2108,s1974,s8541,s4624,s4680,s2175,s4535,s562,s2829,s6597,s3873,s2319
s4361,s1708,s6621,s2908,s8274,s151,s7050,s4170,s3669,s6925,s5278,s8793,s2140,s5600,s6294,s1599,s3626,s6497,s3832,s4803,s6698
s4362,s1721,s5624,s4444,s1165,s3155,s965,s7595,s7404,s3428,s4108,s4396,s7306,s5627,s1971,s2436,s7520,s4859,s5733,s2488,s2308
s4363,s4315,s3795,s3062,s587,s4847,s6885,s4498,s3106,s3560,s3464,s4011,s1419,s6421,s8636,s3496,s6298,s5682,s8393,s2981,s7249
s4364,s3188,s1660,s8163,s8159,s2124,s4099,s448,s6291,s1745,s7579,s7771,s3405,s2193,s1077,s2476,s6201,s213,s5589,s8783,s5428
s4365,s5238,s7,s2480,s1582,s7775,s7934,s1667,s1752,s7809,s989,s7069,s8067,s4870,s1572,s902,s526,s3339,s4591,s8525,s3369
s4366,s7612,s7949,s1840,s2917,s2960,s2122,s2124,s2654,s3051,s7760,s5056,s215,s6412,s5028,s4093,s7171,s6529,s8042,s8001,s1835
s4367,s7247,s3180,s4976,s3956,s229,s1429,s630,s1270,s4885,s5503,s6326,s18,s7364,s2649,s4382,s4846,s7228,s4932,s3284,s1698
s4368,s5058,s948,s2339,s1898,s1913,s4622,s5775,s952,s5068,s4673,s3215,s2488,s1707,s4249,s4648,s748,s4386,s5223,s3017,s1717
s4369,s8508,s5128,s7552,s2216,s1958,s5553,s198,s6040,s6807,s3074,s3850,s4229,s4858,s2168,s5492,s4845,s1487,s7487,s5788,s4789
s4370,s6841,s6285,s7487,s7935,s8508,s6349,s2849,s1589,s5116,s3230,s4623,s8646,s7378,s1464,s883,s3219,s2422,s5746,s1259,s2035
s4371,s2624,s4976,s5140,s4076,s7244,s5176,s7985,s5129,s7661,s3593,s7307,s3409,s2411,s3996,s4423,s2179,s3255,s5618,s4450,s3511
s4372,s423,s3482,s611,s8725,s4373,s136,s5982,s6463,s637,s420,s2531,s2476,s2045,s5392,s2614,s8047,s2081,s308,s1462,s2177
s4373,s4341,s3328,s4136,s1181,s4372,s6828,s1890,s1703,s3859,s4060,s7775,s3668,s3523,s2320,s8375,s2294,s122,s3711,s7522,s3162
s4374,s4874,s8462,s2849,s1652,s1682,s6798,s5200,s6126,s1754,s1894,s1672,s8650,s5116,s1636,s5017,s5682,s1752,s2422,s6349,s3230
s4375,s6947,s3542,s8280,s1482,s3814,s8277,s55,s3443,s8404,s2304,s7703,s8723,s3960,s2203,s7593,s4435,s5437,s2197,s5203,s6272
s4376,s6967,s4998,s7536,s4599,s7713,s1563,s2690,s8761,s3322,s6726,s1365,s256,s6890,s561,s7478,s8255,s2477,s8436,s538,s3415
s4377,s1553,s8197,s6458,s8244,s4015,s1698,s6533,s7363,s9,s1755,s5938,s2702,s2344,s3777,s5360,s1477,s5683,s4044,s374,s3003
s4378,s6668,s4285,s5476,s3092,s1190,s6905,s3806,s4776,s476,s1960,s5700,s3975,s3851,s8211,s138,s285,s5593,s3124,s5595,s4129
s4379,s6372,s275,s2965,s4085,s7710,s2055,s2932,s461,s4962,s6652,s4846,s3061,s5153,s871,s4401,s795,s850,s1668,s4420,s7413
s4380,s4266,s5550,s7409,s252,s4078,s1331,s5602,s4490,s7312,s7816,s5438,s201,s5243,s987,s3943,s8561,s4111,s7388,s6951,s2644
s4381,s4503,s7198,s3808,s74,s2145,s4330,s5406,s8545,s6238,s1474,s5080,s1986,s7771,s917,s3568,s2622,s8750,s2570,s5699,s7734
s4382,s4846,s685,s3449,s8204,s172,s754,s2454,s8137,s5461,s724,s7314,s3460,s897,s6466,s1434,s6860,s4695,s2330,s470,s8014
s4383,s1125,s7669,s6893,s870,s1084,s290,s1682,s6806,s4061,s3134,s6833,s2843,s6867,s59,s191,s1612,s6634,s1542,s8660,s966
s4384,s6613,s8368,s1390,s6612,s7096,s6658,s2,s7739,s7440,s8800,s1786,s1038,s5486,s8401,s6068,s3150,s150,s656,s6776,s3457
s4385,s2381,s1355,s108,s1581,s6426,s589,s3370,s4928,s5492,s734,s4978,s7878,s1551,s6957,s3075,s2767,s2190,s1959,s2995,s8247
s4386,s8042,s606,s5977,s4973,s6777,s4437,s3944,s6387,s166,s7660,s153,s188,s2488,s4969,s344,s1252,s5909,s3229,s7945,s8724
s4387,s2062,s426,s657,s4567,s6243,s694,s2657,s6238,s5643,s346,s3968,s1887,s8538,s1162,s8530,s8235,s8222,s512,s8554,s3200
s4388,s1533,s5393,s6824,s2096,s3634,s301,s6454,s1919,s5110,s1578,s1074,s7754,s4631,s536,s8785,s2244,s6731,s7622,s6868,s3772
s4389,s1176,s3959,s7424,s5782,s2192,s6549,s4527,s4840,s1453,s5670,s5993,s484,s7691,s8101,s245,s7899,s6337,s7348,s1914,s5694
s4390,s5237,s6085,s2296,s8058,s1694,s2743,s4781,s5066,s7761,s4139,s8755,s8712,s6996,s3419,s16,s5049,s2888,s4055,s4717,s6610
s4391,s1496,s822,s7113,s6739,s3848,s5847,s2411,s2736,s7981,s950,s4651,s3625,s375,s5213,s1226,s5764,s830,s6018,s7593,s1512
s4392,s3791,s5464,s6132,s2792,s146,s1135,s3198,s4756,s2855,s8555,s3763,s2281,s670,s817,s2270,s4796,s7431,s6859,s1380,s3120
s4393,s8339,s3656,s8132,s825,s2848,s2924,s8270,s6403,s5648,s2717,s4273,s5547,s8575,s2776,s5287,s3176,s2348,s3669,s6104,s7066
s4394,s5183,s4157,s1197,s465,s3164,s7875,s5702,s1952,s4350,s950,s4734,s6882,s5219,s6207,s3728,s3448,s6657,s118,s6008,s1249
s4395,s2641,s2898,s1193,s2351,s2611,s8587,s2686,s1826,s5495,s4586,s2980,s2905,s3415,s3091,s6528,s4897,s4865,s4001,s8358,s5686
s4396,s1394,s8592,s8684,s3689,s6300,s1815,s965,s4362,s5601,s3714,s1758,s2782,s1172,s4192,s6799,s4593,s5224,s1101,s6986,s703
s4397,s8699,s7321,s4555,s779,s879,s787,s2208,s4852,s7832,s3837,s1988,s8661,s8792,s5736,s7065,s119,s4262,s7143,s6120,s8624
s4398,s3042,s7677,s5927,s7931,s6228,s6053,s1200,s4191,s8241,s6412,s8346,s5719,s135,s6116,s2334,s4889,s738,s5907,s6560,s2769
s4399,s850,s6111,s8169,s6877,s1144,s5924,s3603,s6226,s5843,s1610,s5930,s2061,s7655,s4089,s2930,s853,s852,s851,s4294,s5907
s4400,s4070,s672,s6596,s3042,s3484,s3992,s3489,s4264,s948,s6624,s6727,s3134,s5492,s3665,s7443,s7652,s7827,s7933,s4385,s6848
s4401,s7171,s7658,s1538,s3149,s3604,s2114,s5687,s4726,s4250,s7680,s5478,s4808,s1443,s1821,s682,s4413,s8491,s7649,s8519,s3253
s4402,s4282,s6324,s27,s2522,s6734,s2490,s5974,s6728,s4691,s147,s2485,s3995,s1145,s2260,s1982,s2634,s6700,s2732,s824,s1285
s4403,s492,s3925,s2262,s5841,s181,s2729,s8053,s8052,s3184,s1446,s3717,s987,s1163,s447,s5288,s2404,s3843,s8025,s8609,s2082
s4404,s1218,s172,s8756,s1361,s860,s5421,s2755,s6010,s6996,s3980,s7703,s2644,s1962,s4733,s7289,s6372,s3795,s1674,s7410,s1333
s4405,s7130,s2917,s3249,s4733,s8050,s4673,s7047,s2650,s1980,s6808,s7171,s7350,s4294,s7141,s4807,s532,s7595,s1301,s8277,s6056
s4407,s8193,s1413,s1271,s8023,s4976,s2269,s4701,s6338,s1071,s7336,s8310,s4332,s911,s7163,s4336,s6872,s2207,s4546,s7041,s2449
s4408,s2169,s7487,s8685,s665,s5458,s5494,s101,s3121,s4533,s8240,s6168,s7951,s721,s8713,s8761,s4168,s2039,s958,s2569,s5244
s4409,s4810,s4648,s8317,s1624,s4675,s3384,s1869,s1962,s75,s6764,s5263,s185,s4331,s1353,s7379,s5734,s2797,s2195,s3080,s621
s4410,s3583,s925,s2528,s6695,s8198,s7109,s4104,s8786,s3961,s7140,s3923,s384,s7548,s1908,s2875,s2933,s5249,s2402,s762,s5266
s4411,s1209,s8679,s1022,s231,s314,s4217,s1470,s5838,s1070,s1123,s2231,s5564,s8515,s7916,s2184,s4472,s6391,s8773,s6559,s4241
s4412,s5514,s824,s2248,s3888,s7811,s1175,s285,s169,s5378,s8236,s6264,s5283,s5536,s915,s3367,s117,s7186,s3047,s7540,s5019
s4413,s4401,s5730,s5565,s3431,s5714,s2210,s4244,s94,s2114,s2641,s7783,s7549,s6894,s1769,s1821,s682,s1534,s3229,s780,s4389
s4414,s363,s6753,s2889,s6771,s257,s3952,s195,s4168,s6858,s3483,s7316,s5533,s6719,s3002,s4393,s8008,s5586,s5349,s5616,s2744
s4415,s5550,s2372,s581,s3277,s879,s3848,s1977,s3717,s2061,s1039,s8681,s4672,s2420,s1523,s5730,s5310,s2804,s4330,s2633,s89
s4416,s5760,s3015,s2700,s6773,s1234,s2010,s7084,s2199,s5656,s5669,s958,s340,s7985,s6806,s2253,s2760,s120,s4279,s2539,s7363
s4417,s3514,s8558,s3100,s4533,s3533,s3819,s8729,s1360,s5904,s1612,s4580,s7981,s6194,s466,s6248,s8761,s6389,s7114,s989,s2915
s4418,s5649,s4608,s3142,s3821,s6043,s416,s6404,s1595,s3044,s3361,s972,s5631,s3889,s8444,s7244,s4516,s743,s5332,s6753,s3265
s4419,s4420,s6373,s2539,s1921,s4592,s7659,s4106,s7309,s5955,s5110,s992,s3539,s7037,s6264,s3831,s1512,s8135,s1821,s8356,s457
s4420,s4419,s6373,s4559,s5680,s7770,s3665,s8385,s1559,s7546,s7743,s5574,s3562,s4545,s8327,s4556,s1262,s6672,s7301,s1668,s2038
s4421,s3998,s6915,s960,s1522,s5409,s3707,s7158,s7084,s2084,s4447,s3849,s78,s3814,s4334,s5352,s2739,s2165,s228,s3750,s4272
s4422,s128,s2100,s5626,s8172,s748,s857,s8733,s6663,s1721,s3056,s4558,s4283,s7064,s3079,s6886,s5212,s5183,s5310,s4887,s961
s4423,s2179,s5618,s2435,s4545,s2283,s5073,s4428,s1727,s7244,s4962,s7511,s7040,s6815,s4689,s1215,s5631,s2809,s1032,s2863,s4895
s4424,s2179,s4585,s5618,s6246,s2952,s1637,s4530,s8674,s1801,s1582,s4423,s6992,s1117,s2435,s8719,s7244,s6991,s3572,s2445,s2689
s4425,s7796,s586,s7829,s5711,s7104,s8442,s328,s1425,s7832,s4538,s1079,s5164,s5462,s4453,s3807,s6386,s4644,s2698,s2822,s618
s4426,s1358,s7140,s6689,s3284,s7870,s59,s8386,s2116,s7187,s938,s8022,s5075,s1380,s5710,s99,s8521,s6208,s2083,s1760,s6012
s4427,s7225,s2643,s7820,s7095,s4488,s2590,s4520,s3312,s1614,s8561,s8102,s5545,s1526,s4288,s4082,s1831,s7110,s4449,s4208,s4047
s4428,s1043,s6278,s2329,s4423,s2051,s3592,s6810,s6742,s8104,s5105,s5779,s3479,s5600,s2179,s7796,s7244,s4109,s2002,s5511,s6085
s4429,s376,s1326,s6015,s5847,s1576,s6778,s8515,s3958,s451,s7133,s1355,s1740,s6108,s6264,s4057,s8690,s5273,s1721,s5999,s2984
s4430,s7998,s3091,s1862,s4433,s4457,s1863,s6780,s7898,s508,s6394,s6269,s8754,s1354,s1645,s1809,s2684,s8761,s2084,s1249,s2421
s4431,s1232,s3880,s5127,s1801,s4189,s1976,s6390,s8685,s4573,s3026,s5458,s1381,s1079,s3677,s721,s2985,s6954,s7690,s2004,s8316
s4432,s5323,s355,s4457,s8555,s337,s2078,s5313,s5947,s4567,s6830,s555,s5408,s5620,s1780,s474,s6318,s3081,s1444,s5390,s806
s4433,s2568,s4567,s4430,s5639,s3475,s6056,s2313,s1532,s3576,s5213,s6456,s2454,s1524,s2639,s2775,s385,s8034,s1580,s580,s8554
s4434,s2709,s7792,s3449,s4272,s6164,s7402,s2381,s1971,s7066,s1560,s6975,s6224,s1496,s4585,s7704,s1391,s7937,s6859,s769,s1216
s4435,s6947,s7785,s4639,s3814,s712,s7654,s719,s7703,s2622,s8649,s1394,s4776,s6915,s655,s6163,s2724,s6164,s5175,s5043,s3714
s4436,s2818,s1228,s6291,s7385,s3225,s2051,s3955,s4199,s5920,s5431,s5050,s296,s7213,s6508,s5857,s7813,s5860,s5046,s6496,s6037
